collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2021351042463,2021,351042463,1,1,1,1,32,6,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2021351130307,2021,351130307,2,1,1,2,26,6,2,0,0,0,0,0,-1,6,E01033121,7,1,1.0,0.0,-1
2020350920453,2020,350920453,1,1,1,1,32,6,3,0,0,0,0,0,1,6,E01017962,3,1,0.0,1.0,-1
2022351214484,2022,351214484,2,1,1,1,63,9,3,0,0,0,0,0,9,8,E01018297,3,1,0.0,1.0,-1
2023351318893,2023,351318893,2,1,1,2,50,8,3,0,0,0,0,0,1,7,E01018002,3,1,0.0,1.0,-1
2023351301919,2023,351301919,1,1,1,1,41,7,2,0,0,0,0,0,1,5,E01017991,6,1,1.0,0.0,-1
2024351399328,2024,351399328,2,1,1,1,45,7,3,0,0,0,0,0,1,10,E01018232,3,1,0.0,1.0,1
2021351039572,2021,351039572,1,1,1,2,21,5,2,0,0,0,0,0,1,2,E01012413,7,1,1.0,0.0,-1
2023351334333,2023,351334333,1,1,1,1,33,6,3,0,0,0,0,0,5,5,E01017949,3,1,0.0,1.0,-1
2024351408776,2024,351408776,2,1,1,1,15,3,3,0,0,0,0,0,1,6,E01023598,3,1,0.0,1.0,4
2021351103500,2021,351103500,1,1,1,1,-1,-1,2,0,0,0,0,0,1,5,E01017997,7,1,1.0,0.0,-1
2024351412362,2024,351412362,2,1,1,2,29,6,3,0,0,0,0,0,1,4,E01017945,3,1,0.0,1.0,1
2023351363278,2023,351363278,3,1,1,2,32,6,3,0,0,0,0,0,1,8,E01017992,3,1,0.0,1.0,-1
2024351432138,2024,351432138,1,1,1,1,37,7,3,0,0,0,0,0,9,3,E01017978,3,1,0.0,1.0,1
2024351545599,2024,351545599,2,1,1,1,24,5,3,0,0,0,0,0,-1,10,E01017955,3,1,0.0,1.0,1
2021351025860,2021,351025860,1,1,1,1,17,4,3,0,0,0,0,0,9,8,E01017989,3,1,0.0,1.0,-1
2022351232172,2022,351232172,2,1,1,1,44,7,3,0,0,0,0,0,1,10,E01018007,3,1,0.0,1.0,-1
2022351193830,2022,351193830,1,1,1,1,58,9,2,0,0,0,0,0,5,10,E01018274,6,1,1.0,0.0,-1
2023351358871,2023,351358871,2,1,1,1,27,6,3,0,0,0,0,0,1,6,E01017999,3,1,0.0,1.0,-1
2020350944000,2020,350944000,1,1,1,1,37,7,3,0,0,0,0,0,19,3,E01017977,3,1,0.0,1.0,-1
2024351538125,2024,351538125,2,1,1,1,21,5,3,0,0,0,0,0,1,8,E01035514,3,1,0.0,1.0,1
2020351007144,2020,351007144,1,1,1,2,49,8,2,0,0,0,0,0,1,8,E01017992,7,1,1.0,0.0,-1
2023351381230,2023,351381230,2,2,1,2,32,6,3,0,0,0,0,0,90,9,E01018010,3,1,0.0,1.0,-1
2024351451217,2024,351451217,1,1,3,2,74,10,3,5,3,0,0,-1,0,6,E01018297,3,1,0.0,1.0,1
2024351512195,2024,351512195,2,1,1,2,32,6,3,0,0,0,0,0,1,8,E01017990,3,1,0.0,1.0,1
2022351162572,2022,351162572,2,1,1,1,44,7,3,0,0,0,0,0,4,10,E01018237,3,1,0.0,1.0,-1
2022351232085,2022,351232085,1,1,1,1,21,5,2,0,0,0,0,0,-1,2,E01001367,7,1,1.0,0.0,-1
2021351137178,2021,351137178,1,1,1,1,27,6,3,0,0,0,0,0,9,6,E01023903,3,1,0.0,1.0,-1
2022351247510,2022,351247510,2,1,1,2,20,4,3,0,0,0,0,0,1,8,E01003856,3,1,0.0,1.0,-1
2022351163703,2022,351163703,1,2,2,1,45,7,3,0,0,0,0,0,90,7,E01018243,3,1,0.0,1.0,-1
2022351218641,2022,351218641,2,1,1,1,22,5,3,0,0,0,0,0,90,6,E01017999,3,1,0.0,1.0,-1
2022351248465,2022,351248465,2,1,1,1,30,6,2,0,0,0,0,0,3,2,E01015976,6,1,1.0,0.0,-1
2021351073651,2021,351073651,1,2,2,1,23,5,3,0,0,1,0,0,9,10,E01018274,3,1,0.0,1.0,-1
2021351122205,2021,351122205,1,1,1,1,60,9,3,0,0,0,0,0,9,8,E01017992,3,1,0.0,1.0,-1
2021351110580,2021,351110580,2,3,2,2,84,11,3,0,0,2,0,0,9,10,E01018222,3,1,0.0,1.0,-1
2021351102844,2021,351102844,1,1,3,2,74,10,2,5,9,0,0,0,0,8,E01017966,7,1,1.0,0.0,-1
2020351006978,2020,351006978,2,2,1,1,34,6,3,0,0,0,0,0,9,4,E01017947,3,1,0.0,1.0,-1
2023351282269,2023,351282269,2,1,1,2,18,4,3,0,0,0,0,0,1,7,E01017963,3,1,0.0,1.0,-1
2022351209642,2022,351209642,2,1,1,1,38,7,3,0,0,0,0,0,1,9,E01018006,3,1,0.0,1.0,-1
2021351093462,2021,351093462,2,1,1,1,39,7,3,0,0,0,0,0,1,10,E01017985,3,1,0.0,1.0,-1
2023351354907,2023,351354907,2,2,1,1,39,7,2,0,0,0,0,0,5,6,E01033317,6,1,1.0,0.0,-1
2021351102949,2021,351102949,1,1,1,2,47,8,3,0,0,0,0,0,9,9,E01018254,3,1,0.0,1.0,-1
2023351308400,2023,351308400,1,1,1,2,41,7,3,0,0,0,0,0,9,8,E01017987,3,1,0.0,1.0,-1
2023351313428,2023,351313428,1,1,1,2,71,10,2,0,0,0,0,0,9,9,E01023597,7,1,1.0,0.0,-1
2022351195513,2022,351195513,1,1,1,1,18,4,2,0,0,0,0,0,3,-1,-1,6,1,1.0,0.0,-1
2022351237882,2022,351237882,1,1,3,1,40,7,3,5,1,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2023351365835,2023,351365835,1,1,1,1,69,10,2,0,0,0,0,0,5,8,E01026542,5,1,1.0,0.0,-1
2020350984921,2020,350984921,1,1,1,2,24,5,3,0,0,0,0,0,9,10,E01018251,3,1,0.0,1.0,-1
2021351088411,2021,351088411,2,2,1,2,46,8,3,0,0,0,0,0,9,10,E01018416,3,1,0.0,1.0,-1
2024351397101,2024,351397101,2,1,1,1,33,6,3,0,0,0,0,0,1,5,E01017947,3,1,0.0,1.0,1
2020350983391,2020,350983391,1,1,1,1,18,4,3,0,0,0,0,0,1,7,E01032795,3,1,0.0,1.0,-1
2023351360100,2023,351360100,1,1,1,1,35,6,3,0,0,0,0,0,1,10,E01017955,3,1,0.0,1.0,-1
2023351318599,2023,351318599,2,1,1,1,59,9,3,0,0,0,0,0,9,8,E01026269,3,1,0.0,1.0,-1
2023351301191,2023,351301191,2,1,1,1,11,3,3,0,0,0,0,0,1,8,E01018003,3,1,0.0,1.0,-1
2021351040943,2021,351040943,1,1,3,1,26,6,3,8,1,0,0,0,0,8,E01017983,3,1,0.0,1.0,-1
2020351003806,2020,351003806,1,1,1,1,23,5,3,0,0,0,0,0,5,7,E01017980,3,1,0.0,1.0,-1
2023351284211,2023,351284211,1,1,1,2,80,11,1,0,0,0,0,0,9,8,E01018257,1,1,0.0,0.0,-1
2022351245934,2022,351245934,2,1,1,1,36,7,2,0,0,0,0,0,-1,8,E01018001,7,1,1.0,0.0,-1
2021351053795,2021,351053795,2,1,1,1,43,7,3,0,0,0,0,0,9,10,E01018014,3,1,0.0,1.0,-1
2022351245371,2022,351245371,1,1,3,2,23,5,3,1,9,0,0,0,0,7,E01022074,3,1,0.0,1.0,-1
2022351234289,2022,351234289,2,1,1,2,37,7,3,0,0,0,0,0,1,9,E01018298,3,1,0.0,1.0,-1
2021351036244,2021,351036244,2,1,1,1,46,8,3,0,0,0,0,0,1,2,E01017946,3,1,0.0,1.0,-1
2023351325272,2023,351325272,1,2,3,1,25,5,3,5,4,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2022351228775,2022,351228775,1,1,1,1,75,10,3,0,0,0,0,0,9,9,E01027325,3,1,0.0,1.0,-1
2021351080776,2021,351080776,1,1,1,1,17,4,3,0,0,0,0,0,3,5,E01017945,3,1,0.0,1.0,-1
2020350929026,2020,350929026,1,1,1,1,79,11,3,0,0,0,0,0,9,10,E01018266,3,1,0.0,1.0,-1
2022351209239,2022,351209239,2,1,1,2,41,7,3,0,0,0,0,0,1,4,E01017947,3,1,0.0,1.0,-1
2023351379871,2023,351379871,2,1,1,2,75,10,2,0,0,0,0,0,1,10,E01018007,7,1,1.0,0.0,-1
2021351077822,2021,351077822,2,1,1,2,56,9,3,0,0,0,0,0,1,3,E01017944,3,1,0.0,1.0,-1
2023351364269,2023,351364269,2,1,1,2,36,7,2,0,0,0,0,0,1,8,E01017956,7,1,1.0,0.0,-1
2020350944684,2020,350944684,1,1,3,1,27,6,3,5,9,0,0,0,0,9,E01017958,3,1,0.0,1.0,-1
2020351030609,2020,351030609,2,3,2,1,57,9,3,0,0,2,0,0,9,4,E01013758,3,1,0.0,1.0,-1
2020351007969,2020,351007969,1,1,1,1,36,7,2,0,0,0,0,0,-1,3,E01017944,7,1,1.0,0.0,-1
2023351271005,2023,351271005,1,1,1,1,31,6,2,0,0,0,0,0,3,10,E01017959,7,1,1.0,0.0,-1
2021351053889,2021,351053889,1,1,2,2,24,5,3,0,0,1,0,0,9,4,E01017947,3,1,0.0,1.0,-1
2021351058915,2021,351058915,1,1,1,2,65,9,3,0,0,0,0,0,9,8,E01017987,3,1,0.0,1.0,-1
2021351092486,2021,351092486,2,1,1,1,24,5,3,0,0,0,0,0,3,10,E01018222,3,1,0.0,1.0,-1
2020350937204,2020,350937204,2,1,1,1,40,7,2,0,0,0,0,0,1,9,E01018287,7,1,1.0,0.0,-1
2020351012004,2020,351012004,2,1,1,1,36,7,3,0,0,0,0,0,1,3,E01017977,3,1,0.0,1.0,-1
2023351311737,2023,351311737,1,1,1,1,29,6,2,0,0,0,0,0,4,5,E01018273,7,1,1.0,0.0,-1
2024351422776,2024,351422776,1,1,1,1,41,7,3,0,0,0,0,0,3,6,E01017997,3,1,0.0,1.0,1
2024351534057,2024,351534057,2,1,1,-1,46,8,3,0,0,0,0,0,1,5,E01017953,3,1,0.0,1.0,1
2023351346836,2023,351346836,2,1,1,2,37,7,3,0,0,0,0,0,1,10,E01017955,3,1,0.0,1.0,-1
2024351519381,2024,351519381,2,2,2,2,35,6,3,0,0,1,0,0,9,7,E01021457,3,1,0.0,1.0,4
2024351442765,2024,351442765,1,1,1,1,50,8,3,0,0,0,0,0,9,5,E01018041,3,1,0.0,1.0,4
2024351493591,2024,351493591,1,3,2,1,12,3,3,0,0,2,0,0,9,8,E01028344,3,1,0.0,1.0,5
2021351118129,2021,351118129,2,1,1,1,37,7,2,0,0,0,0,0,1,10,E01017957,7,1,1.0,0.0,-1
2023351309227,2023,351309227,1,1,1,1,51,8,3,0,0,0,0,0,9,9,E01021151,3,1,0.0,1.0,-1
2022351249266,2022,351249266,1,1,1,2,62,9,2,0,0,0,0,0,9,3,E01017952,6,1,1.0,0.0,-1
2022351205653,2022,351205653,1,1,1,1,40,7,3,0,0,0,0,0,9,6,E01030071,3,1,0.0,1.0,-1
2021351048754,2021,351048754,1,1,1,1,36,7,3,0,0,0,0,0,9,10,E01018274,3,1,0.0,1.0,-1
2024351409334,2024,351409334,2,1,1,1,36,7,3,0,0,0,0,0,1,5,E01017973,3,1,0.0,1.0,1
2022351190770,2022,351190770,2,1,1,2,12,3,3,0,0,0,0,0,1,2,E01017948,3,1,0.0,1.0,-1
2021351107164,2021,351107164,1,1,1,2,26,6,3,0,0,0,0,0,9,7,E01018127,3,1,0.0,1.0,-1
2020350970314,2020,350970314,2,1,1,1,73,10,3,0,0,0,0,0,5,10,E01018295,3,1,0.0,1.0,-1
2022351176879,2022,351176879,1,1,1,1,42,7,3,0,0,0,0,0,1,5,E01018273,3,1,0.0,1.0,-1
2020351010387,2020,351010387,2,1,1,1,29,6,3,0,0,0,0,0,1,8,E01017950,3,1,0.0,1.0,-1
2022351214484,2022,351214484,2,2,2,2,66,10,3,0,0,-1,0,0,9,8,E01018297,3,1,0.0,1.0,-1
2022351138770,2022,351138770,2,1,1,1,83,11,3,0,0,0,0,0,9,5,E01017972,3,1,0.0,1.0,-1
2022351236850,2022,351236850,1,1,1,2,40,7,3,0,0,0,0,0,9,7,E01018279,3,1,0.0,1.0,-1
2021351064130,2021,351064130,1,1,1,1,31,6,3,0,0,0,0,0,3,8,E01018236,3,1,0.0,1.0,-1
2022351267803,2022,351267803,3,2,1,2,52,8,3,0,0,0,0,0,9,4,E01021849,3,1,0.0,1.0,-1
2021351063821,2021,351063821,1,1,1,1,50,8,2,0,0,0,0,0,1,8,E01017966,7,1,1.0,0.0,-1
2024351430716,2024,351430716,1,1,1,2,21,5,3,0,0,0,0,0,9,9,E01017988,3,1,0.0,1.0,1
2020350952385,2020,350952385,2,1,1,1,43,7,3,0,0,0,0,0,1,8,E01018001,3,1,0.0,1.0,-1
2020350985465,2020,350985465,2,1,1,2,39,7,3,0,0,0,0,0,9,3,E01017944,3,1,0.0,1.0,-1
2024351476144,2024,351476144,1,3,2,2,31,6,3,0,0,1,0,0,9,7,E01035524,3,1,0.0,1.0,1
2020350970614,2020,350970614,2,1,1,2,33,6,3,0,0,0,0,0,1,8,E01017956,3,1,0.0,1.0,-1
2020350994549,2020,350994549,2,1,1,1,39,7,3,0,0,0,0,0,9,4,E01001724,3,1,0.0,1.0,-1
2021351046490,2021,351046490,1,1,1,1,29,6,3,0,0,0,0,0,1,7,E01017976,3,1,0.0,1.0,-1
2022351170496,2022,351170496,2,1,1,1,17,4,3,0,0,0,0,0,1,10,E01018235,3,1,0.0,1.0,-1
2024351451151,2024,351451151,2,1,1,2,53,8,3,0,0,0,0,0,1,9,E01017968,3,1,0.0,1.0,1
2021351048809,2021,351048809,1,1,1,1,34,6,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2020350932568,2020,350932568,2,1,1,1,20,4,2,0,0,0,0,0,5,6,E01018056,7,1,1.0,0.0,-1
2021351080392,2021,351080392,2,1,1,1,19,4,3,0,0,0,0,0,1,6,E01017967,3,1,0.0,1.0,-1
2021351039748,2021,351039748,2,1,1,2,62,9,3,0,0,0,0,0,1,5,E01017960,3,1,0.0,1.0,-1
2023351328463,2023,351328463,1,1,3,1,50,8,3,5,1,0,0,0,0,3,E01017978,3,1,0.0,1.0,-1
2023351309162,2023,351309162,4,3,2,1,-1,-1,3,0,0,2,0,0,9,6,E01026904,3,1,0.0,1.0,-1
2022351164002,2022,351164002,1,1,1,2,66,10,3,0,0,0,0,0,9,5,E01013255,3,1,0.0,1.0,-1
2022351206980,2022,351206980,1,3,2,2,2,1,3,0,0,-1,0,0,9,5,E01032802,3,1,0.0,1.0,-1
2022351161627,2022,351161627,2,1,1,2,20,4,2,0,0,0,0,0,-1,7,E01017963,7,1,1.0,0.0,-1
2020350931198,2020,350931198,1,2,3,2,-1,-1,3,8,1,0,0,-1,0,7,E01023760,3,1,0.0,1.0,-1
2024351407899,2024,351407899,2,1,1,2,24,5,3,0,0,0,0,0,1,6,E01017965,3,1,0.0,1.0,1
2023351284082,2023,351284082,2,2,1,1,56,9,3,0,0,0,0,0,9,7,E01018011,3,1,0.0,1.0,-1
2023351389646,2023,351389646,2,1,1,2,14,3,3,0,0,0,0,0,1,10,E01017986,3,1,0.0,1.0,-1
2023351289917,2023,351289917,1,2,1,2,42,7,2,0,0,0,0,0,1,5,E01017972,7,1,1.0,0.0,-1
2023351373938,2023,351373938,2,1,1,1,30,6,2,0,0,0,0,0,1,6,E01017999,7,1,1.0,0.0,-1
2022351221298,2022,351221298,2,1,1,1,48,8,2,0,0,0,0,0,5,8,E01033116,5,1,1.0,0.0,-1
2020351004313,2020,351004313,2,1,1,2,43,7,3,0,0,0,0,0,1,6,E01017951,3,1,0.0,1.0,-1
2022351187127,2022,351187127,2,1,1,1,24,5,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024351516793,2024,351516793,2,1,1,2,73,10,3,0,0,0,0,0,3,8,E01017992,3,1,0.0,1.0,1
2023351314170,2023,351314170,2,1,1,1,29,6,3,0,0,0,0,0,1,8,E01018001,3,1,0.0,1.0,-1
2021351134035,2021,351134035,1,1,1,1,33,6,3,0,0,0,0,0,9,6,E01017999,3,1,0.0,1.0,-1
2020350996172,2020,350996172,2,1,1,1,41,7,3,0,0,0,0,0,2,5,E01017997,3,1,0.0,1.0,-1
2022351229039,2022,351229039,1,1,3,2,17,4,3,5,9,0,0,0,0,7,E01032795,3,1,0.0,1.0,-1
2022351138349,2022,351138349,2,1,1,1,30,6,2,0,0,0,0,0,1,8,E01017989,6,1,1.0,0.0,-1
2024351432609,2024,351432609,2,1,2,2,38,7,3,0,0,1,0,0,9,6,E01018047,3,1,0.0,1.0,4
2021351070571,2021,351070571,1,1,1,1,55,8,3,0,0,0,0,0,9,4,E01030115,3,1,0.0,1.0,-1
2023351320771,2023,351320771,1,1,1,2,68,10,2,0,0,0,0,0,9,9,E01018221,6,1,1.0,0.0,-1
2021351105445,2021,351105445,1,2,2,1,15,3,3,0,0,0,0,0,4,-1,-1,3,1,0.0,1.0,-1
2022351225824,2022,351225824,1,1,1,1,51,8,3,0,0,0,0,0,9,8,E01033118,3,1,0.0,1.0,-1
2022351148255,2022,351148255,1,1,1,1,32,6,3,0,0,0,0,0,9,2,E01018078,3,1,0.0,1.0,-1
2022351143810,2022,351143810,2,2,1,1,37,7,3,0,0,0,0,0,9,7,E01016840,3,1,0.0,1.0,-1
2020350937917,2020,350937917,1,1,1,2,59,9,3,0,0,0,0,0,1,3,E01017975,3,1,0.0,1.0,-1
2020350935674,2020,350935674,2,1,1,2,64,9,3,0,0,0,0,0,9,7,E01017980,3,1,0.0,1.0,-1
2020350977966,2020,350977966,1,1,1,1,40,7,3,0,0,0,0,0,5,7,E01029896,3,1,0.0,1.0,-1
2023351287527,2023,351287527,2,1,1,1,22,5,2,0,0,0,0,0,1,10,E01017996,7,1,1.0,0.0,-1
2023351377459,2023,351377459,1,1,1,1,24,5,2,0,0,0,0,0,3,8,E01033116,6,1,1.0,0.0,-1
2022351152715,2022,351152715,1,1,1,1,16,4,3,0,0,0,0,0,1,5,E01017949,3,1,0.0,1.0,-1
2021351111168,2021,351111168,2,1,1,1,58,9,3,0,0,0,0,0,1,9,E01017998,3,1,0.0,1.0,-1
2020350987450,2020,350987450,1,1,3,2,18,4,3,6,1,0,0,-1,0,10,E01017996,3,1,0.0,1.0,-1
2022351130994,2022,351130994,2,1,1,2,31,6,3,0,0,0,0,0,1,5,E01017949,3,1,0.0,1.0,-1
2020350985461,2020,350985461,1,1,1,2,56,9,2,0,0,0,0,0,3,6,E01033121,7,1,1.0,0.0,-1
2022351214466,2022,351214466,2,1,1,1,16,4,3,0,0,0,0,0,1,8,E01017992,3,1,0.0,1.0,-1
2021351108229,2021,351108229,2,1,1,1,37,7,3,0,0,0,0,0,1,7,E01018243,3,1,0.0,1.0,-1
2022351185039,2022,351185039,2,1,1,2,49,8,3,0,0,0,0,0,1,9,E01023676,3,1,0.0,1.0,-1
2023351339961,2023,351339961,2,1,1,1,23,5,3,0,0,0,0,0,1,7,E01017980,3,1,0.0,1.0,-1
2023351321153,2023,351321153,2,1,1,1,33,6,3,0,0,0,0,0,1,6,E01033120,3,1,0.0,1.0,-1
2024351420626,2024,351420626,1,1,1,1,79,11,2,0,0,0,0,0,9,10,E01018262,5,1,1.0,0.0,2
2024351405584,2024,351405584,2,1,1,1,64,9,2,0,0,0,0,0,9,9,E01017998,5,1,1.0,0.0,1
2023351330505,2023,351330505,1,1,1,1,47,8,2,0,0,0,0,0,-1,4,E01017947,5,1,1.0,0.0,-1
2022351240020,2022,351240020,2,1,1,2,58,9,3,0,0,0,0,0,1,6,E01017951,3,1,0.0,1.0,-1
2020350999754,2020,350999754,2,2,1,1,23,5,3,0,0,0,0,0,3,9,E01018299,3,1,0.0,1.0,-1
2024351493591,2024,351493591,1,4,2,1,14,3,3,0,0,2,0,0,9,7,E01028255,3,1,0.0,1.0,5
2022351246315,2022,351246315,2,1,1,2,26,6,3,0,0,0,0,0,1,8,E01017983,3,1,0.0,1.0,-1
2022351260190,2022,351260190,2,1,1,1,38,7,3,0,0,0,0,0,19,-1,-1,3,1,0.0,1.0,-1
2020351005570,2020,351005570,2,1,1,2,49,8,3,0,0,0,0,0,1,5,E01017991,3,1,0.0,1.0,-1
2020350970607,2020,350970607,2,1,1,2,34,6,3,0,0,0,0,0,9,8,E01018238,3,1,0.0,1.0,-1
2023351308400,2023,351308400,2,2,1,1,17,4,2,0,0,0,0,0,3,8,E01026368,7,1,1.0,0.0,-1
2023351373790,2023,351373790,2,1,1,1,21,5,2,0,0,0,0,0,2,8,E01018280,7,1,1.0,0.0,-1
2022351162830,2022,351162830,2,1,1,2,34,6,3,0,0,0,0,0,1,6,E01017999,3,1,0.0,1.0,-1
2020350963810,2020,350963810,1,1,3,2,29,6,3,10,9,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2024351473739,2024,351473739,1,1,1,1,34,6,3,0,0,0,0,0,9,7,E01018023,3,1,0.0,1.0,3
2020350957039,2020,350957039,2,1,1,2,49,8,3,0,0,0,0,0,1,6,E01033121,3,1,0.0,1.0,-1
2020350944314,2020,350944314,2,1,1,2,28,6,3,0,0,0,0,0,1,10,E01018232,3,1,0.0,1.0,-1
2023351372426,2023,351372426,2,1,1,2,54,8,3,0,0,0,0,0,1,8,E01018224,3,1,0.0,1.0,-1
2022351161718,2022,351161718,2,1,1,1,43,7,3,0,0,0,0,0,1,3,E01017977,3,1,0.0,1.0,-1
2023351345037,2023,351345037,1,2,1,1,65,9,2,0,0,0,0,0,1,10,E01018259,7,1,1.0,0.0,-1
2023351287478,2023,351287478,2,1,1,2,45,7,3,0,0,0,0,0,9,3,E01021823,3,1,0.0,1.0,-1
2024351424479,2024,351424479,1,1,3,2,16,4,2,1,9,0,0,-1,0,7,E01035525,7,1,1.0,0.0,1
2023351342259,2023,351342259,2,1,2,1,32,6,3,0,0,1,0,0,9,7,E01032795,3,1,0.0,1.0,-1
2021351108235,2021,351108235,1,1,3,1,3,1,2,1,3,0,0,0,0,6,E01033120,7,1,1.0,0.0,-1
2023351274774,2023,351274774,2,1,1,2,55,8,3,0,0,0,0,0,1,6,E01017951,3,1,0.0,1.0,-1
2020350950522,2020,350950522,1,1,1,2,70,10,3,0,0,0,0,0,9,6,E01017973,3,1,0.0,1.0,-1
2022351185473,2022,351185473,2,1,1,1,47,8,3,0,0,0,0,0,1,10,E01018234,3,1,0.0,1.0,-1
2021351098197,2021,351098197,2,1,1,2,38,7,3,0,0,0,0,0,1,10,E01017995,3,1,0.0,1.0,-1
2023351382764,2023,351382764,2,1,1,2,27,6,3,0,0,0,0,0,1,8,E01018001,3,1,0.0,1.0,-1
2023351294350,2023,351294350,2,1,1,1,57,9,3,0,0,0,0,0,1,9,E01017968,3,1,0.0,1.0,-1
2022351203015,2022,351203015,1,1,1,1,52,8,2,0,0,0,0,0,9,4,E01017512,6,1,1.0,0.0,-1
2021351072523,2021,351072523,1,2,2,2,86,11,3,0,0,1,0,0,9,9,E01018012,3,1,0.0,1.0,-1
2021351084441,2021,351084441,2,1,1,1,33,6,3,0,0,0,0,0,3,5,E01033113,3,1,0.0,1.0,-1
2023351339479,2023,351339479,2,1,1,2,20,4,2,0,0,0,0,0,1,6,E01033120,7,1,1.0,0.0,-1
2022351218983,2022,351218983,2,1,1,1,19,4,3,0,0,0,0,0,-1,6,E01024303,3,1,0.0,1.0,-1
2024351498530,2024,351498530,2,1,1,1,31,6,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2021351022215,2021,351022215,2,1,1,2,64,9,2,0,0,0,0,0,1,9,E01017958,6,1,1.0,0.0,-1
2021351108667,2021,351108667,2,1,1,1,58,9,2,0,0,0,0,0,1,3,E01029954,6,1,1.0,0.0,-1
2021351095378,2021,351095378,2,1,1,1,37,7,3,0,0,0,0,0,9,10,E01027075,3,1,0.0,1.0,-1
2021351100271,2021,351100271,2,2,1,1,42,7,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2023351384299,2023,351384299,2,1,1,1,17,4,3,0,0,0,0,0,1,4,E01017953,3,1,0.0,1.0,-1
2022351168924,2022,351168924,2,2,2,2,22,5,3,0,0,1,0,0,9,6,E01033121,3,1,0.0,1.0,-1
2023351287414,2023,351287414,2,1,1,1,38,7,3,0,0,0,0,0,3,-1,-1,3,1,0.0,1.0,-1
2024351431773,2024,351431773,2,1,1,1,25,5,3,0,0,0,0,0,1,6,E01017997,3,1,0.0,1.0,1
2023351270922,2023,351270922,1,1,3,2,62,9,2,10,9,0,0,0,0,10,E01018258,7,1,1.0,0.0,-1
2024351544974,2024,351544974,2,1,1,2,33,6,3,0,0,0,0,0,-1,2,E01017948,3,1,0.0,1.0,1
2020350985567,2020,350985567,1,1,1,1,22,5,3,0,0,0,0,0,1,10,E01017985,3,1,0.0,1.0,-1
2024351458321,2024,351458321,3,3,1,2,20,4,3,0,0,0,0,0,9,6,E01017943,3,1,0.0,1.0,1
2021351051204,2021,351051204,1,1,1,1,17,4,3,0,0,0,0,0,1,7,E01017969,3,1,0.0,1.0,-1
2024351412398,2024,351412398,2,1,1,1,25,5,3,0,0,0,0,0,1,7,E01035528,3,1,0.0,1.0,1
2022351223114,2022,351223114,1,1,1,-1,-1,-1,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2022351206980,2022,351206980,1,5,2,2,1,1,2,0,0,-1,0,0,9,6,E01018169,5,1,1.0,0.0,-1
2022351188847,2022,351188847,2,1,1,2,65,9,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2022351228648,2022,351228648,3,2,1,1,61,9,2,0,0,0,0,0,1,7,E01032797,7,1,1.0,0.0,-1
2022351251741,2022,351251741,1,2,2,1,38,7,3,0,0,1,0,0,9,3,E01017977,3,1,0.0,1.0,-1
2022351235167,2022,351235167,1,4,2,2,19,4,2,0,0,2,0,0,9,4,E01017947,7,1,1.0,0.0,-1
2022351248843,2022,351248843,1,3,2,1,18,4,3,0,0,-1,0,0,9,9,E01018221,3,1,0.0,1.0,-1
2023351305264,2023,351305264,1,1,1,2,27,6,2,0,0,0,0,0,1,7,E01017980,6,1,1.0,0.0,-1
2022351196018,2022,351196018,1,1,1,1,51,8,2,0,0,0,0,0,5,9,E01030107,6,1,1.0,0.0,-1
2021351039328,2021,351039328,2,1,1,1,16,4,3,0,0,0,0,0,2,3,E01017975,3,1,0.0,1.0,-1
2023351307988,2023,351307988,1,1,3,2,-1,-1,3,1,3,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2021351110132,2021,351110132,3,3,1,1,17,4,3,0,0,0,0,0,9,10,E01018245,3,1,0.0,1.0,-1
2022351264531,2022,351264531,2,1,1,1,47,8,3,0,0,0,0,0,1,9,E01018287,3,1,0.0,1.0,-1
2023351372990,2023,351372990,1,1,1,1,33,6,2,0,0,0,0,0,2,6,E01017943,6,1,1.0,0.0,-1
2023351274783,2023,351274783,2,1,1,2,58,9,3,0,0,0,0,0,9,8,E01018236,3,1,0.0,1.0,-1
2023351309162,2023,351309162,2,1,1,2,19,4,3,0,0,0,0,0,9,6,E01018056,3,1,0.0,1.0,-1
2021351021893,2021,351021893,1,1,1,2,62,9,3,0,0,0,0,0,9,9,E01018296,3,1,0.0,1.0,-1
2020351020592,2020,351020592,2,1,1,1,33,6,3,0,0,0,0,0,1,10,E01018292,3,1,0.0,1.0,-1
